...1,dhs_id,country,iso3,adm2,lat,lon,treated,log_treated_other_funder_n,log_other_sect_n,year_group,image_file_5k_3yr,iwi_est_post_oda,log_pc_nl_pre_oda,log_avg_min_to_city,log_avg_pop_dens,log_3yr_pre_conflict_deaths,log_disasters,log_ch_loan_proj_n,leader_birthplace,log_dist_km_to_gold,log_dist_km_to_gems,log_dist_km_to_dia,log_dist_km_to_petro,election_year,unsc_aligned_us,unsc_non_aligned_us,country_gini,corruption_control,gov_effectiveness,political_stability,reg_quality,rule_of_law,voice_accountability,landsat578,log_total_neighbor_projs,first_year_group,time,iwi_1990-1992,iwi_1993-1995,iwi_1996-1998,iwi_1999-2001,iwi_2002-2004,iwi_2005-2007,iwi_2008-2010,iwi_2011-2013,iwi_2014-2016,iwi_2017-2019
498,54472,zambia,ZMB,c255r9r62,-16.3424697162788,27.4810882150524,0,0,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00029.tif,20.975749,0,4.99081044433094,4.36796873247622,0,1.79342474854712,-4.60517018598809,0,5.2389935383839,2.18000491471243,3.29128992236085,6.7055942393818,1,0,0,0.545,-0.514095187187195,-0.860047519207001,0.278628244996071,-0.65512098868688,-0.532237052917481,-0.281556472182274,0,0,2008,2009,14.3310546875,15.130615234375,15.230305492878,15.4205322265625,15.424804389476801,15.825195610523199,17.1600341796875,18.123371899128,21.728515625,25
499,46757,sierra_leone,SLE,c204r4r14,8.48669,-13.22167,0,1.94591014905531,1.38629436111989,2002:2004,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00226.tif,51.220703,0.00310087845818529,1.28093384546206,9.2640439142275,8.01334318138667,-4.60517018598809,-4.60517018598809,0,5.0926488089278,6.53171957811554,5.03288604969103,6.32122114765035,0,0,0,0.402,-0.743608395258586,-1.60114109516144,-1.72322332859039,-1.52024165789286,-1.30227609475453,-1.17140467961629,0,0,2002,2003,17.8955078125,19.42138671875,20.20263671875,19.3878173828125,21.5014651417732,25.092774629592903,30.010986328125,34.7005218267441,38.80615234375,42.138671875
500,46667,sierra_leone,SLE,c204r3r10,7.55494,-12.15886,0,1.6094379124341,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00023.tif,26.64795,0,4.86496705495034,4.49511303062734,0,-4.60517018598809,-4.60517018598809,0,4.69271842259246,6.64310707255718,3.51257758405152,6.56153641954573,0,0,0,0.402,-0.900652468204498,-1.19285782178243,-0.255161508917808,-0.847987174987793,-0.935436129570007,-0.180269107222557,1,2.484906649788,2011,2012,14.74609375,16.131591796875,12.447103112936,13.8641357421875,13.78173828125,13.6328130960464,13.9434814453125,13.859049975872,15.6494140625,17.3583984375
501,8396,democratic_republic_of_congo,COD,c63r6r27,-11.7035698236858,27.484076243051,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00003.tif,45.922852,0.0109632590955178,2.24777685649905,8.23155641271556,6.12029741895095,-4.60517018598809,-4.60517018598809,0,4.33455846056188,4.70225311107954,5.88138406076904,7.05035028756224,0,0,0,0.422,-1.47370672225952,-1.66281060377757,-2.13052070140839,-1.68534926573436,-1.77880275249481,-1.62055881818136,0,1.79175946922805,2005,2006,17.48046875,20.123291015625,20.747883617878,23.22998046875,26.357421278953602,28.203123807907097,30.596923828125,34.9446624517441,40.6005859375,44.2138671875
502,8272,democratic_republic_of_congo,COD,c63r2r9,-4.91847179835308,18.6902470428486,0,0.693147180559945,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00108.tif,10.7666016,0,4.60450329700039,4.59227560500895,2.39789527279837,-4.60517018598809,-4.60517018598809,0,5.87504889145279,6.18645803440203,4.13324117950116,6.44497874804648,0,0,0,0.422,-1.4549872080485,-1.62452828884125,-2.18459788958232,-1.37895504633585,-1.59365403652191,-1.32130348682403,0,3.66356164612965,2008,2009,13.43994140625,14.385986328125,13.7451171875,14.227294921875,14.36767578125,15.1635736227036,16.9342041015625,16.512043774128,19.146728515625,20.69091796875
503,54239,zambia,ZMB,c255r1r6,-13.5350695915435,30.241456038856,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00167.tif,13.143921,0,6.02136040149468,1.40700303994097,0,-4.60517018598809,-4.60517018598809,0,5.18281929841044,3.86863037937721,5.4467625737589,6.712660089374,0,0,0,0.461666666666667,-0.66828860839208,-0.960074881712596,0.0449296087026597,-0.677191078662873,-0.403512050708135,-0.376006205876668,0,2.30258509299405,2005,2006,9.9853515625,11.85302734375,11.275228112936,11.3632202148438,11.0827639698982,12.1423341333866,12.4160766601562,13.081867992878,15.753173828125,16.17431640625
504,4670,burundi,BDI,c39r6r48,-2.893843,29.286806,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00243.tif,12.70752,0,4.74666974826179,5.49725776035933,0.693147180559945,1.79342474854712,-4.60517018598809,0,3.81465884854274,5.32574419923316,6.33858994531232,7.02899844547664,1,0,0,0.334,-1.12989791234334,-1.11219183603923,-1.51130012671153,-1.17680478096009,-1.13447880744934,-0.772482434908549,1,1.38629436111989,2011,2012,11.517333984375,13.153076171875,13.19580078125,13.39111328125,13.9404296875,12.9736334085464,13.3453369140625,13.069660961628,14.8193359375,16.3818359375
505,4635,burundi,BDI,c39r3r21,-3.360087,29.508763,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00133.tif,14.733887,0,3.95869452473729,6.6228127254494,4.85203026391962,-4.60517018598809,-4.60517018598809,0,4.57864003691184,5.0047449269409,6.28522867718416,6.99245836737853,1,0,0,0.334,-1.12989791234334,-1.11219183603923,-1.51130012671153,-1.17680478096009,-1.13447880744934,-0.772482434908549,1,0,2011,2012,12.359619140625,13.0859375,13.326008617878,14.495849609375,14.41650390625,13.9404296875,14.7247314453125,14.644367992878,17.083740234375,19.1650390625
506,38344,niger,NER,c162r5r18,13.5337596903,2.10924836014,0,1.09861228866811,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/niger_1998/00077.tif,52.13623,0.0280103085314721,1.69459572077441,7.88338446200654,0,-4.60517018598809,0.00995033085316809,0,1.51701860443977,5.32257833751032,5.80159778021415,6.67934176833582,1,0,0,0.444,-0.94140895207723,-0.753799120585124,-0.197543581326803,-0.728853762149811,-0.60624623298645,-0.183481231331825,0,0,2005,2006,23.876953125,29.78515625,35.302734375,39.398193359375,43.5546875,46.8017578125,51.9775390625,57.1614563465118,59.08203125,58.935546875
507,4592,burundi,BDI,c39r10r80,-2.49117,30.045381,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00298.tif,14.650878,0,5.57075888958353,5.81133690303253,0,-4.60517018598809,-4.60517018598809,0,3.98665777789335,5.44694892792608,6.47214477068842,6.98118443603231,0,0,0,0.334,-0.790077269077301,-1.45887003342311,-2.10643128554026,-1.22252722581228,-1.50847599903743,-1.42785213390986,0,0,2002,2003,15.71044921875,14.544677734375,14.729817211628,15.9393310546875,16.3037106394768,16.3525387644768,16.9677734375,18.021647632122,19.512939453125,20.7763671875
508,4699,burundi,BDI,c39r16r126,-3.816132,29.963905,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00051.tif,12.919922,0,4.91093772598626,5.26861869542114,5.78689738136671,-4.60517018598809,-4.60517018598809,0,5.03921603086728,4.46169276514921,6.271338382788,6.9343038514455,0,0,0,0.334,-0.790077269077301,-1.45887003342311,-2.10643128554026,-1.22252722581228,-1.50847599903743,-1.42785213390986,0,1.38629436111989,2002,2003,13.232421875,13.17138671875,13.069660961628,14.1448974609375,14.1357421875,14.0356451272964,14.8284912109375,15.690104663372,18.12744140625,20.34912109375
509,4499,burundi,BDI,c39r5r44,-3.209226,30.742007,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00168.tif,14.541015,0,5.39526761484589,5.04069375307007,3.93182563272433,-4.60517018598809,-4.60517018598809,0,4.4110502478829,5.11496863668283,6.4513783602797,6.88438343817269,0,0,0,0.334,-0.790077269077301,-1.45887003342311,-2.10643128554026,-1.22252722581228,-1.50847599903743,-1.42785213390986,0,1.38629436111989,2002,2003,17.37060546875,15.087890625,14.3798828125,14.7979736328125,14.7070318460464,14.9389654397964,14.6331787109375,14.80712890625,16.50390625,17.7734375
510,46657,sierra_leone,SLE,c204r3r11,7.97915,-12.65516,0,1.94591014905531,0.693147180559945,2002:2004,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00094.tif,13.933106,0,5.79605775076537,3.74692044049304,4.9272536851572,-4.60517018598809,-4.60517018598809,0,4.74076770204772,6.59041972082809,4.43835935982811,6.45777624648042,0,0,0,0.402,-0.743608395258586,-1.60114109516144,-1.72322332859039,-1.52024165789286,-1.30227609475453,-1.17140467961629,0,3.55534806148941,2002,2003,15.8203125,16.39404296875,14.164225757122,13.7725830078125,13.4033203125,12.8686517477036,12.823486328125,12.882487475872,14.056396484375,15.85693359375
511,54261,zambia,ZMB,c255r2r8,-12.3087169831462,27.4450297521161,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00223.tif,12.567139,0,5.86957935911786,1.90915406462017,0,-4.60517018598809,-4.60517018598809,1,3.60027868679372,4.28655741433089,5.77971083279729,7.00709726649731,0,0,0,0.461666666666667,-0.66828860839208,-0.960074881712596,0.0449296087026597,-0.677191078662873,-0.403512050708135,-0.376006205876668,0,1.09861228866811,2005,2006,10.85205078125,10.2874755859375,9.7412109375,10.7620239257812,11.8090823292732,11.3061524927616,10.504150390625,11.488851159811,13.232421875,16.88232421875
512,54295,zambia,ZMB,c255r3r22,-14.5425664350181,31.5490704545331,0,1.6094379124341,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00112.tif,19.500732,0,5.21990527314459,3.45334260310432,0,-4.60517018598809,-4.60517018598809,0,4.62720617008084,4.4066489852177,4.79635156797627,6.4902370647352,0,0,0,0.461666666666667,-0.66828860839208,-0.960074881712596,0.0449296087026597,-0.677191078662873,-0.403512050708135,-0.376006205876668,0,2.07944154167984,2005,2006,11.883544921875,12.774658203125,12.127685546875,11.3739013671875,11.3806150853634,11.31591796875,10.7711791992188,13.240559399128,15.667724609375,18.56689453125
513,4499,burundi,BDI,c39r5r44,-3.209226,30.742007,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00168.tif,14.675903,0,5.39526761484589,5.09162163985348,3.04452243772342,-4.60517018598809,-4.60517018598809,0,4.4110502478829,5.11496863668283,6.4513783602797,6.88438343817269,0,0,0,0.334,-0.870818277200063,-1.41151801745097,-2.35078779856364,-1.20262010892232,-1.45399423440297,-1.20796287059784,0,0,2005,2006,17.37060546875,15.087890625,14.3798828125,14.7979736328125,14.7070318460464,14.9389654397964,14.6331787109375,14.80712890625,16.50390625,17.7734375
514,8318,democratic_republic_of_congo,COD,c63r1r5,2.67356724686149,19.6332035816914,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00274.tif,9.760742,0,5.05465217951303,4.24163552842291,7.95472333449791,-4.60517018598809,-4.60517018598809,0,5.96106983784929,6.93813189509131,5.05633399672922,6.5287698326085,0,0,0,0.422,-1.45055828491847,-1.7900401353836,-2.45345538854599,-1.86238008737564,-1.82806281248728,-1.71207104126612,0,2.19722457733622,2002,2003,18.994140625,16.7724609375,16.650390625,13.2476806640625,12.611083686351801,11.9836427271366,11.4501953125,11.82861328125,13.177490234375,14.63623046875
515,4750,burundi,BDI,c39r16r122,-3.75813,30.310477,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00056.tif,14.395142,0,4.88582764350291,4.7324265140059,4.20469261939097,-4.60517018598809,-4.60517018598809,0,4.79869028690615,4.54811922082751,6.32667213462578,6.90301920666191,0,0,0,0.334,-0.870818277200063,-1.41151801745097,-2.35078779856364,-1.20262010892232,-1.45399423440297,-1.20796287059784,0,1.38629436111989,2005,2006,12.298583984375,13.6962890625,13.468424975872,14.5904541015625,14.2797857522964,14.802245795726801,17.6544189453125,17.374674975872,20.6298828125,22.900390625
516,46527,sierra_leone,SLE,c204r2r6,9.50612,-11.16432,0,0.693147180559945,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00338.tif,14.190674,0,5.63750021186222,3.42701438055668,0,-4.60517018598809,-4.60517018598809,1,4.84725397228894,6.30738140435862,4.42614865672814,6.5051932022775,0,0,0,0.402,-0.900652468204498,-1.19285782178243,-0.255161508917808,-0.847987174987793,-0.935436129570007,-0.180269107222557,1,2.56494935746154,2011,2012,17.68798828125,18.88427734375,15.58837890625,15.3289794921875,14.9023443460464,14.5117193460464,14.4378662109375,14.241535961628,15.75927734375,17.3095703125
517,46743,sierra_leone,SLE,c204r4r13,8.43696,-13.15589,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00172.tif,37.973633,8.777556475557e-4,2.99573227355399,8.73333277941155,8.01334318138667,-4.60517018598809,-4.60517018598809,0,5.04860789711677,6.53676332658332,5.03065272981669,6.33680335776168,0,0,0,0.402,-0.743608395258586,-1.60114109516144,-1.72322332859039,-1.52024165789286,-1.30227609475453,-1.17140467961629,0,3.2188758248682,2002,2003,21.7529296875,21.1669921875,27.1158844232559,28.509521484375,29.960936307907097,32.5830072164536,34.6435546875,36.2060546875,41.259765625,44.0185546875
518,4590,burundi,BDI,c39r13r104,-2.892161,30.38924,0,1.38629436111989,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00245.tif,17.709962,0,3.55534806148941,5.48194183307248,0,-4.60517018598809,-4.60517018598809,0,4.60591788421848,5.24715086870058,6.4523523206054,6.93221786105731,0,0,0,0.334,-0.790077269077301,-1.45887003342311,-2.10643128554026,-1.22252722581228,-1.50847599903743,-1.42785213390986,0,0,2002,2003,13.9404296875,15.423583984375,14.78271484375,15.4510498046875,16.0693362355232,15.61279296875,16.22314453125,17.159016430378,18.93310546875,21.8017578125
519,46745,sierra_leone,SLE,c204r4r14,8.48778895457919,-13.2324068347664,0,1.94591014905531,1.38629436111989,2002:2004,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00229.tif,51.61133,0.00345161185210271,1.44345277495984,9.26518995994367,8.01334318138667,-4.60517018598809,-4.60517018598809,0,5.09951631442397,6.53199448483442,5.03724865809578,6.3196393301657,0,0,0,0.402,-0.743608395258586,-1.60114109516144,-1.72322332859039,-1.52024165789286,-1.30227609475453,-1.17140467961629,0,0,2002,2003,17.8955078125,19.42138671875,20.20263671875,19.3878173828125,21.5014651417732,25.092774629592903,30.010986328125,34.7005218267441,38.80615234375,42.138671875
520,8277,democratic_republic_of_congo,COD,c63r2r8,-5.38501434550761,16.4437374669611,0,1.79175946922805,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00087.tif,10.4040526,0,6.05686207419428,2.66974726565028,0,-4.60517018598809,-4.60517018598809,0,5.10342962285904,5.55005014031405,4.89392776962461,5.97037143799712,0,0,0,0.422,-1.45055828491847,-1.7900401353836,-2.45345538854599,-1.86238008737564,-1.82806281248728,-1.71207104126612,0,3.8286413964891,2002,2003,13.19580078125,12.1917724609375,12.394205480814,13.2293701171875,14.472655951976801,14.1845703125,15.4449462890625,16.105143725872,19.93408203125,22.8759765625
521,46549,sierra_leone,SLE,c204r2r7,8.67338,-12.77354,0,0,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00270.tif,14.090984,0,5.18521087877556,3.66642431477281,0,-4.60517018598809,-4.60517018598809,1,4.7828316153798,6.48489897471094,4.68694259199574,6.35740119857565,1,0,0,0.402,-1.01032588879267,-1.20699528853098,-0.281843258688847,-1.11140918731689,-1.04590759674708,-0.358667959769567,0,2.39789527279837,2008,2009,16.162109375,16.39404296875,15.2587890625,16.7449951171875,17.6220700144768,17.12646484375,17.620849609375,19.04296875,21.19140625,23.0224609375
522,54519,zambia,ZMB,c255r10r67,-14.5854580323723,24.1945027243742,0,1.6094379124341,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00111.tif,14.614868,0,6.85249623666411,2.97827695313596,0,-4.60517018598809,-4.60517018598809,0,5.73332922114334,5.44981947423415,4.61008891007438,7.03835756827331,0,0,0,0.461666666666667,-0.66828860839208,-0.960074881712596,0.0449296087026597,-0.677191078662873,-0.403512050708135,-0.376006205876668,0,2.19722457733622,2005,2006,12.054443359375,12.5518798828125,12.054443359375,12.34130859375,13.8330072164536,16.5112301707268,16.851806640625,17.899577319622,20.1171875,23.095703125
523,4469,burundi,BDI,c39r7r54,-3.720684,29.962498,0,0,0,2002:2004,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00060.tif,14.604492,0,4.45481230439953,5.97575680346442,5.94017125272043,-4.60517018598809,-4.60517018598809,0,4.9714428669391,4.57555725104493,6.2853710189581,6.93784171532146,0,0,0,0.334,-0.790077269077301,-1.45887003342311,-2.10643128554026,-1.22252722581228,-1.50847599903743,-1.42785213390986,0,1.38629436111989,2002,2003,13.12255859375,13.861083984375,13.427734375,14.2425537109375,14.31884765625,14.0527337789536,14.3585205078125,14.164225757122,16.0400390625,18.26171875
524,46673,sierra_leone,SLE,c204r3r12,7.24385,-11.36341,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00003.tif,19.638062,0,4.86599480426999,4.28992789898919,0,-4.60517018598809,-4.60517018598809,0,3.66646278378048,6.68228184617276,1.99666867607329,6.50667738261055,0,0,0,0.402,-0.854551434516907,-1.37531232833862,-0.762445926666259,-1.20603140195211,-1.2297883828481,-0.40428896745046,0,3.04452243772342,2005,2006,15.90576171875,15.56396484375,15.376789867878,14.0213012695312,13.8757318258286,13.5351568460464,13.995361328125,13.496907055378,15.789794921875,17.48046875
525,46452,sierra_leone,SLE,c204r1r1,7.69701,-10.72892,0,1.09861228866811,0,2008:2010,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00035.tif,16.805013,0,6.74796204316869,3.55881965591204,0,-4.60517018598809,-4.60517018598809,1,4.06957294780436,6.6221453598403,2.56284891067633,6.44638318253854,1,0,0,0.402,-1.01032588879267,-1.20699528853098,-0.281843258688847,-1.11140918731689,-1.04590759674708,-0.358667959769567,0,2.484906649788,2008,2009,18.359375,15.771484375,12.0361328125,12.8204345703125,12.4182127416134,11.5759275853634,11.9979858398438,11.409505456686,12.774658203125,14.0625
526,4653,burundi,BDI,c39r3r30,-3.353794,29.276457,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00137.tif,27.026367,0.00489664044878933,2.78911802419099,6.13944774662541,4.85203026391962,-4.60517018598809,-4.60517018598809,0,4.56676396121551,5.08229030770367,6.25958142457575,7.0131436312779,1,0,0,0.334,-1.12989791234334,-1.11219183603923,-1.51130012671153,-1.17680478096009,-1.13447880744934,-0.772482434908549,1,0,2011,2012,15.6982421875,17.41943359375,18.115234375,19.1436767578125,18.90869140625,19.3652346730232,20.30029296875,21.297200024128,24.01123046875,31.2744140625
527,46757,sierra_leone,SLE,c204r4r14,8.48669,-13.22167,0,1.6094379124341,1.79175946922805,2008:2010,./data/dhs_tifs_c1_5k_3yr/sierra_leone_2008/00226.tif,57.340497,0.00431839413676085,1.28093384546206,9.50757189882491,0,-4.60517018598809,-4.60517018598809,0,5.0926488089278,6.53171957811554,5.03288604969103,6.32122114765035,1,0,0,0.402,-1.01032588879267,-1.20699528853098,-0.281843258688847,-1.11140918731689,-1.04590759674708,-0.358667959769567,0,1.09861228866811,2008,2009,17.8955078125,19.42138671875,20.20263671875,19.3878173828125,21.5014651417732,25.092774629592903,30.010986328125,34.7005218267441,38.80615234375,42.138671875
528,54346,zambia,ZMB,c255r4r27,-12.4261621983471,29.4893134572299,0,0,0,2011:2013,./data/dhs_tifs_c1_5k_3yr/zambia_2007/00219.tif,12.310791,0,5.62257241923066,2.83136749615283,0,-4.60517018598809,-4.60517018598809,0,4.6779688389676,4.62656708199029,5.92685560228527,6.87508297642564,0,0,0,0.549333333333333,-0.459139386812846,-0.818888525168101,0.519170125325521,-0.525366147359212,-0.460285027821859,-0.234813123941421,1,1.09861228866811,2011,2012,9.09423828125,9.9365234375,9.14306640625,10.0540161132812,11.5161135792732,11.0339358448982,10.577392578125,11.328125,13.494873046875,15.49072265625
529,4640,burundi,BDI,c39r1r5,-3.197302,29.430239,0,0,0.693147180559945,2002:2004,./data/dhs_tifs_c1_5k_3yr/burundi_2010/00170.tif,13.474122,0,5.21210566972897,5.91547008196066,4.77068462446567,-4.60517018598809,-4.60517018598809,0,4.38311119995099,5.12912354879206,6.3031893283612,7.00531273726561,0,0,0,0.334,-0.790077269077301,-1.45887003342311,-2.10643128554026,-1.22252722581228,-1.50847599903743,-1.42785213390986,0,2.99573227355399,2002,2003,18.701171875,20.550537109375,18.253581225872,20.54443359375,21.8066409230232,23.03466796875,24.945068359375,28.6051422357559,31.16455078125,36.62109375
530,8308,democratic_republic_of_congo,COD,c63r1r5,3.46387169807788,19.9445291449204,0,0,0,2005:2007,./data/dhs_tifs_c1_5k_3yr/democratic_republic_of_congo_2007/00285.tif,14.46228,0,5.80163487482371,3.4625849322701,0,-4.60517018598809,-4.60517018598809,0,5.68806325088887,6.96958416713089,4.97457895923322,6.43251723484893,0,0,0,0.422,-1.47370672225952,-1.66281060377757,-2.13052070140839,-1.68534926573436,-1.77880275249481,-1.62055881818136,0,1.94591014905531,2005,2006,19.64111328125,17.56591796875,15.922038257122,13.3575439453125,13.07373046875,13.3569329977036,13.7603759765625,13.818359375,15.234375,17.27294921875
